id,size,Relative Time (s),time_spent,Access Type
7493,1757.350212097168,34366,0,2
7494,63.2669095993042,34367,0,2
7495,0.0024290084838867,34368,0,2
7496,1658439.5045862198,34371,0,2
7498,0.0031023025512695,34376,0,2
7497,0.4109220504760742,34376,0,2
7499,24.302613258361816,34377,0,2
7497,0.4109220504760742,34377,0,1
7147,13.529976844787598,34378,0,1
2801,0.0005884170532226,34378,0,1
7500,0.0025186538696289,34380,0,2
7501,807.3192205429077,34382,0,2
7502,874.1302499771118,34383,0,2
2848,0.0005273818969726,34383,0,1
2801,0.0005884170532226,34384,0,1
7503,19.58242893218994,34385,0,2
7504,0.4217987060546875,34386,0,2
7505,180627.49738311768,34396,0,2
7166,13.540385246276855,34403,0,1
299,0.0498046875,34405,0,1
7506,0.0030860900878906,34405,0,2
7507,399292.3157444,34409,0,2
7164,13.483057022094728,34409,0,1
7147,13.529976844787598,34411,0,1
7163,13.472648620605469,34411,0,1
7508,0.0017967224121093,34412,0,2
7090,31076.28668022156,34414,0,1
2961,0.0005321502685546,34415,0,1
888,0.0344352722167968,34417,0,1
7166,13.540385246276855,34419,0,1
1377,57.704630851745605,34423,0,1
7505,180627.49738311768,34425,0,1
1390,0.0256805419921875,34425,0,2
7505,180627.49738311768,34427,0,1
7509,0.020115852355957,34427,0,2
7510,0.557316780090332,34427,0,2
19,0.0146894454956054,34428,0,1
7163,13.472648620605469,34429,0,1
7511,19.05702495574951,34431,0,2
7164,13.483057022094728,34432,0,1
36,0.0492095947265625,34432,0,1
7512,1.0050411224365234,34435,0,2
1383,0.0307388305664062,34436,0,1
7147,13.529976844787598,34437,0,1
859,0.000594139099121,34437,0,1
30,9.5367431640625e-07,34438,0,1
7513,2426690.8226127625,34443,0,2
7514,132.7797918319702,34444,0,2
7515,5849.830627441406,34448,0,2
7505,180627.49738311768,34450,0,1
45,5.91278076171875e-05,34450,0,1
7505,180627.49738311768,34451,0,1
19,0.0146894454956054,34451,0,1
7083,0.0011224746704101,34452,0,1
708,0.0369644165039062,34453,0,1
7505,180627.49738311768,34453,0,1
7166,13.540385246276855,34453,0,1
32,9.918212890625e-05,34454,0,1
116,0.0005760192871093,34456,0,1
7505,180627.49738311768,34458,0,1
7516,0.0021324157714843,34459,0,2
7505,180627.49738311768,34460,0,1
7517,49719.14901924133,34460,0,2
30,9.5367431640625e-07,34464,0,1
7518,0.0005865097045898,34466,0,2
179,14.015666007995604,34467,0,1
7519,0.0017223358154296,34468,0,2
7520,1716.8916606903076,34469,0,2
741,0.0430927276611328,34469,0,1
7519,0.0017223358154296,34471,0,1
7521,280659.94979190826,34472,0,2
225,0.0001163482666015,34475,0,1
2840,0.000528335571289,34476,0,1
7522,36108.82474708557,34477,0,2
7523,7676.724435806274,34478,0,2
7524,0.3594064712524414,34479,0,2
7525,49.87582874298096,34480,0,2
401,0.0397853851318359,34484,0,1
1391,29.229841232299805,34495,0,2
7526,13.387115478515623,34495,0,2
7527,8667.72587776184,34502,0,2
7528,16998.770391464233,34503,0,2
36,0.0492095947265625,34504,0,1
2843,0.0005903244018554,34505,0,1
7529,0.0020341873168945,34506,0,2
45,5.91278076171875e-05,34516,0,1
7530,5448.1510581970215,34522,0,2
1392,0.0496101379394531,34523,0,2
7518,0.0005865097045898,34524,0,1
5663,0.0005302429199218,34526,0,1
823,0.02490234375,34530,0,1
245,0.0001296997070312,34534,0,1
54,4.037049293518066,34536,0,1
822,0.039590835571289,34543,0,1
17,0.0003776550292968,34544,0,1
7531,0.4366254806518554,34544,0,2
5,0.0003852844238281,34546,0,1
7532,0.0027847290039062,34546,0,2
7533,114.039701461792,34547,0,2
531,0.0111865997314453,34550,0,1
7534,0.0021953582763671,34551,0,2
7535,0.1197795867919921,34552,0,2
452,0.0043773651123046,34556,0,1
2840,0.000528335571289,34556,0,1
1393,163.5769853591919,34558,0,2
7536,0.0024051666259765,34559,0,2
7537,0.0030784606933593,34562,0,2
822,0.039590835571289,34568,0,1
7538,13.16992473602295,34569,0,2
45,5.91278076171875e-05,34570,0,1
5,0.0003852844238281,34572,0,1
7539,7.8003387451171875,34574,0,2
7439,0.0005912780761718,34576,0,1
7540,0.1241292953491211,34578,0,2
444,0.0259723663330078,34578,0,1
5,0.0003852844238281,34581,0,1
36,0.0492095947265625,34587,0,1
7541,43.233798027038574,34589,0,2
2983,0.0005311965942382,34595,0,1
1394,0.041147232055664,34597,0,2
7542,0.0029735565185546,34600,0,2
7543,0.0020980834960937,34605,0,2
7544,0.002659797668457,34606,0,2
7545,0.160797119140625,34607,0,2
5,0.0003852844238281,34608,0,1
7546,0.1663312911987304,34609,0,2
1171,0.0402717590332031,34611,0,1
7547,473763.8211288452,34612,0,2
7548,0.002349853515625,34614,0,2
513,0.0044746398925781,34616,0,1
5,0.0003852844238281,34617,0,1
45,5.91278076171875e-05,34622,0,1
729,0.0262641906738281,34624,0,1
9,0.0001983642578125,34626,0,1
5,0.0003852844238281,34630,0,1
7549,5.365124702453613,34633,0,2
435,0.0142993927001953,34633,0,1
7550,0.1798896789550781,34634,0,2
1098,29766.614951133728,34635,0,1
5,0.0003852844238281,34636,0,1
7551,352384.07185459137,34639,0,2
895,0.0353107452392578,34642,0,1
5,0.0003852844238281,34642,0,1
36,0.0492095947265625,34644,0,1
1148,53.3258867263794,34650,0,2
825,0.0148830413818359,34650,0,1
7552,6219.521887779236,34658,0,2
7553,6219.51093006134,34665,0,2
7553,6219.51093006134,34665,0,1
738,0.0394935607910156,34667,0,1
7553,6219.51093006134,34668,0,1
9,0.0001983642578125,34668,0,1
7552,6219.521887779236,34671,0,1
1149,8.842996597290039,34671,0,2
1293,0.0001115798950195,34672,0,1
7552,6219.521887779236,34674,0,1
7552,6219.521887779236,34674,0,1
7554,3.861039161682129,34674,0,2
45,5.91278076171875e-05,34675,0,1
7553,6219.51093006134,34680,0,1
30,9.5367431640625e-07,34684,0,1
589,0.0434818267822265,34688,0,1
5,0.0003852844238281,34689,0,1
1395,1.0277776718139648,34695,0,2
746,0.0200386047363281,34696,0,1
9,0.0001983642578125,34697,0,1
36,0.0492095947265625,34697,0,1
265,0.0001287460327148,34698,0,1
1396,22762.45508670807,34700,0,2
7083,0.0011224746704101,34702,0,1
1150,185432.94120693207,34703,0,2
30,9.5367431640625e-07,34706,0,1
563,0.038034439086914,34708,0,1
7556,354.1846103668213,34713,0,2
7555,2172.7500562667847,34713,0,2
566,0.0119647979736328,34715,0,1
1117,207.6951160430908,34716,0,1
45,5.91278076171875e-05,34719,0,1
783,0.0050582885742187,34720,0,1
7557,0.4544010162353515,34724,0,2
19,0.0146894454956054,34726,0,1
9,0.0001983642578125,34727,0,1
553,0.0300579071044921,34728,0,1
7559,34.052096366882324,34729,0,2
7558,0.0307893753051757,34729,0,2
302,0.0001907348632812,34730,0,1
7560,1.052764892578125,34731,0,2
7090,31076.28668022156,34732,0,1
446,0.0002450942993164,34744,0,1
573,0.0443572998046875,34744,0,1
32,9.918212890625e-05,34745,0,1
7561,27.08768367767334,34745,0,2
7561,27.08768367767334,34745,0,1
7562,1.1980876922607422,34746,0,2
7561,27.08768367767334,34746,0,1
7561,27.08768367767334,34746,0,1
7561,27.08768367767334,34747,0,1
7563,1.5008468627929688,34747,0,2
7561,27.08768367767334,34748,0,1
7564,0.2562007904052734,34748,0,2
36,0.0492095947265625,34752,0,1
765,0.029571533203125,34754,0,1
1397,18.74993133544922,34758,0,2
7565,1.0577077865600586,34760,0,2
7566,223.15402126312256,34763,0,2
1398,0.0216922760009765,34763,0,2
7567,1.7444419860839844,34764,0,2
54,4.037049293518066,34771,0,1
516,0.0270423889160156,34774,0,1
45,5.91278076171875e-05,34793,0,1
65,9.1552734375e-05,34799,0,1
51,7.62939453125e-05,34799,0,1
36,0.0492095947265625,34800,0,1
1151,0.0048637390136718,34800,0,2
265,0.0001287460327148,34801,0,1
7568,0.2538356781005859,34802,0,2
550,0.0475673675537109,34804,0,1
1152,4515.575286865234,34804,0,2
7569,0.0053062438964843,34805,0,2
7570,0.0069103240966796,34808,0,2
420,0.0237350463867187,34810,0,1
7571,0.0955467224121093,34814,0,2
1153,11.700569152832031,34815,0,2
7572,2630.2566986083984,34817,0,2
57,8.20159912109375e-05,34817,0,1
7573,0.0091466903686523,34826,0,2
92,9.250640869140624e-05,34827,0,1
1303,0.0428009033203125,34827,0,1
7574,0.0045366287231445,34829,0,2
1154,0.0003604888916015,34830,0,2
459,0.0252914428710937,34836,0,1
1155,0.0048656463623046,34837,0,2
7575,0.1147499084472656,34839,0,2
1156,219.72154903411865,34840,0,2
555,0.02178955078125,34843,0,1
36,0.0492095947265625,34847,0,1
7576,14.909353256225586,34847,0,2
427,0.0498046875,34848,0,1
425,0.0188713073730468,34850,0,1
7577,46.94405174255371,34851,0,2
7324,0.000946044921875,34856,0,1
779,0.0218868255615234,34859,0,1
7090,31076.28668022156,34859,0,1
7578,314350.63990974426,34861,0,2
705,0.0294742584228515,34872,0,1
1836,2647930.040779114,34876,0,1
446,0.0002450942993164,34877,0,1
7579,165.34512519836426,34878,0,2
45,5.91278076171875e-05,34878,0,1
7582,167.98609256744385,34879,0,2
7580,15.294967651367188,34879,0,2
605,0.0249996185302734,34879,0,1
7581,172.93160438537598,34879,0,2
7582,167.98609256744385,34880,0,1
7583,173.93316841125488,34880,0,2
7584,100772.418466568,34880,0,2
7582,167.98609256744385,34881,0,1
36,0.0492095947265625,34887,0,1
441,0.0313224792480468,34890,0,1
7585,0.0018377304077148,34891,0,2
723,0.0220813751220703,34899,0,1
783,0.0050582885742187,34904,0,1
7586,14910.026788711548,34904,0,2
427,0.0498046875,34907,0,1
743,0.0185794830322265,34911,0,1
67,0.0002403259277343,34912,0,1
1157,26175.40985393524,34913,0,2
502,0.002237319946289,34916,0,1
30,9.5367431640625e-07,34916,0,1
7587,29435.47425365448,34916,0,2
7588,6565.034242630005,34921,0,2
508,0.0019454956054687,34921,0,1
7589,6536.307473182678,34922,0,2
593,0.00018310546875,34922,0,1
45,5.91278076171875e-05,34924,0,1
1158,0.3924274444580078,34924,0,2
7590,90353.27324295044,34925,0,2
7591,597.5583915710449,34926,0,2
36,0.0492095947265625,34926,0,1
7413,0.024641990661621,34928,0,1
7592,27249.930060386658,34932,0,2
7090,31076.28668022156,34932,0,1
7593,1.347625732421875,34932,0,2
7594,27303.433303833008,34933,0,2
7595,0.0249185562133789,34934,0,2
1129,2.384185791015625e-05,34935,0,1
7596,0.4176893234252929,34938,0,2
7597,1356.075297355652,34944,0,2
30,9.5367431640625e-07,34947,0,1
298,0.0001258850097656,34948,0,1
19,0.0146894454956054,34948,0,1
1159,65967.0544462204,34952,0,2
299,0.0498046875,34952,0,1
7598,2.9875307083129883,34959,0,2
36,0.0492095947265625,34959,0,1
1104,0.0338516235351562,34964,0,1
7469,0.0010356903076171,34966,0,1
7599,2935.7532300949097,34968,0,2
1184,0.0284042358398437,34971,0,1
7600,10706.699697494509,34978,0,2
7601,0.0060052871704101,34981,0,2
7324,0.000946044921875,34982,0,1
400,0.0327816009521484,34983,0,1
7602,2571.279330253601,34983,0,2
427,0.0498046875,34985,0,1
1160,4.601499557495117,34985,0,2
305,0.0001373291015625,34986,0,1
36,0.0492095947265625,34988,0,1
1161,10997.95900440216,34990,0,2
547,0.0241241455078125,34991,0,1
1162,0.1307353973388672,34993,0,2
7603,0.0966796875,34995,0,2
7604,0.0007476806640625,34998,0,2
7605,0.0310831069946289,34999,0,2
30,0.0509414672851562,34999,0,1
7606,22266.813068389893,35002,0,2
451,0.031808853149414,35003,0,1
54,4.037049293518066,35007,0,1
45,5.91278076171875e-05,35014,0,1
7053,14942.95936203003,35017,0,1
1399,0.0417308807373046,35018,0,2
7058,10180.274883270264,35019,0,1
7607,201278.9280319214,35020,0,2
36,0.0492095947265625,35021,0,1
7553,6219.51093006134,35022,0,1
7065,6935.224880218506,35025,0,1
746,0.0200386047363281,35026,0,1
1163,487.7003479003906,35030,0,2
7608,0.0023698806762695,35031,0,2
1129,2.384185791015625e-05,35031,0,1
819,0.0214004516601562,35033,0,1
1103,3133.872099876404,35036,0,1
7609,0.0192527770996093,35037,0,2
7090,31076.28668022156,35038,0,1
751,0.0213031768798828,35041,0,1
1129,2.384185791015625e-05,35052,0,1
45,5.91278076171875e-05,35053,0,1
7610,1.062908172607422,35054,0,2
708,0.0369644165039062,35055,0,1
36,0.0492095947265625,35055,0,1
446,0.0002450942993164,35056,0,1
7612,723.083215713501,35058,0,2
7611,705.4891757965088,35058,0,2
7611,705.4891757965088,35059,0,1
7613,719.8149089813232,35060,0,2
7614,65.1260633468628,35060,0,2
7615,696.7424259185791,35060,0,2
7611,705.4891757965088,35061,0,1
720,0.04046630859375,35068,0,1
7616,0.9273738861083984,35071,0,2
7617,31414.214433670044,35077,0,2
7618,31936.426454544067,35080,0,2
7513,2426690.8226127625,35083,0,1
1015,0.0438709259033203,35084,0,1
7564,0.2562007904052734,35087,0,1
19,0.0146894454956054,35088,0,1
5953,0.0011606216430664,35094,0,1
7619,0.0093278884887695,35096,0,2
45,5.91278076171875e-05,35096,0,1
845,0.0340461730957031,35097,0,1
65,9.1552734375e-05,35098,0,1
36,0.0492095947265625,35099,0,1
4017,0.0261754989624023,35100,0,1
1164,101.2998628616333,35101,0,2
1113,0.0254859924316406,35105,0,1
7324,0.000946044921875,35109,0,1
1400,1.1249971389770508,35109,0,2
1401,0.0247077941894531,35113,0,2
323,0.0001411437988281,35119,0,1
798,0.0210113525390625,35120,0,1
1402,356.218505859375,35128,0,2
1171,0.0402717590332031,35134,0,1
36,0.0492095947265625,35134,0,1
581,0.0351161956787109,35144,0,1
7620,0.2004356384277343,35150,0,2
19,0.0146894454956054,35151,0,1
567,0.0244159698486328,35153,0,1
30,9.5367431640625e-07,35154,0,1
22,180627.6654949188,35156,0,1
1403,0.0021400451660156,35158,0,2
7621,63.617238998413086,35164,0,2
1188,0.0317115783691406,35166,0,1
7622,253140.92842674252,35168,0,2
7623,7417.0249671936035,35169,0,2
382,0.0001678466796875,35171,0,1
878,0.0074901580810546,35171,0,1
36,0.0492095947265625,35173,0,1
7624,20.623913764953613,35176,0,2
1280,0.0299606323242187,35179,0,1
30,9.5367431640625e-07,35181,0,1
1163,487.7003479003906,35184,0,1
7625,0.0816841125488281,35185,0,2
510,0.0150775909423828,35186,0,1
45,5.91278076171875e-05,35189,0,1
7626,109603.21369552612,35192,0,2
7090,31076.28668022156,35195,0,1
1165,0.0001373291015625,35207,0,2
7627,0.1015396118164062,35210,0,2
1109,0.0472755432128906,35214,0,1
36,0.0492095947265625,35219,0,1
779,0.0218868255615234,35222,0,1
512,5.349916458129883,35225,0,1
19,0.0146894454956054,35225,0,1
7628,0.00469970703125,35227,0,2
7629,56.56126117706299,35232,0,2
7083,0.0011224746704101,35233,0,1
529,0.0377426147460937,35235,0,1
732,0.0183849334716796,35242,0,1
19,0.0146894454956054,35242,0,1
7630,430.8562345504761,35246,0,2
54,4.037049293518066,35246,0,1
825,0.0148830413818359,35250,0,1
476,0.0016536712646484,35255,0,1
36,0.0492095947265625,35257,0,1
7631,577.7965631484985,35258,0,2
7631,577.7965631484985,35259,0,1
7631,577.7965631484985,35259,0,1
7631,577.7965631484985,35259,0,1
7631,577.7965631484985,35259,0,1
7631,577.7965631484985,35260,0,1
1404,0.0083656311035156,35260,0,2
359,0.0001382827758789,35267,0,1
453,0.0258750915527343,35267,0,1
521,1509.1515703201294,35276,0,1
1405,0.0356998443603515,35281,0,2
453,0.0258750915527343,35290,0,1
19,0.0146894454956054,35294,0,1
36,0.0492095947265625,35296,0,1
1166,0.0038652420043945,35298,0,2
729,0.0262641906738281,35298,0,1
522,0.0383262634277343,35311,0,1
7632,992626.2430801392,35318,0,2
728,0.0250968933105468,35320,0,1
7633,1.265986442565918,35320,0,2
7634,89729.86109828949,35321,0,2
7636,3757.413006782532,35322,0,2
7635,0.6230020523071289,35322,0,2
7637,0.0064926147460937,35325,0,2
7638,0.1609220504760742,35326,0,2
36,0.0492095947265625,35330,0,1
558,0.0324897766113281,35332,0,1
7639,0.2895345687866211,35333,0,2
7640,50894.88921642304,35334,0,2
7641,46511.91700839996,35337,0,2
7642,65292.74260997772,35338,0,2
7090,31076.28668022156,35339,0,1
1098,29766.614951133728,35339,0,1
1406,0.0341434478759765,35341,0,2
7643,3236506.286301613,35341,0,2
7644,65373.6027507782,35341,0,2
7645,100407.64812660216,35343,0,2
7646,65351.65701389313,35345,0,2
7647,100458.64863681792,35346,0,2
1167,51.13355350494385,35346,0,2
7648,69438.81414985657,35347,0,2
7649,92584.04809856416,35348,0,2
7650,18176.832493782043,35349,0,2
153,9.1552734375e-05,35352,0,1
7651,124.8723726272583,35352,0,2
1176,0.0303497314453125,35353,0,1
1407,0.0002384185791015,35354,0,2
88,5.91278076171875e-05,35354,0,1
32,9.918212890625e-05,35355,0,1
179,14.015666007995604,35358,0,1
7652,32.05953407287598,35359,0,2
1097,0.0228595733642578,35361,0,1
19,0.0146894454956054,35361,0,1
7654,73344.07281303406,35361,0,2
7653,23.886391639709476,35361,0,2
36,0.0492095947265625,35363,0,1
19,0.0146894454956054,35365,0,1
1168,2766.812810897827,35365,0,2
7655,1814.0838403701785,35367,0,2
772,0.0005779266357421,35368,0,1
7656,1.4785118103027344,35369,0,2
7070,4077.0494556427,35369,0,1
436,0.0189685821533203,35369,0,1
7657,0.3443508148193359,35372,0,2
7658,277126.38236141205,35372,0,2
7525,49.87582874298096,35374,0,1
7659,68.0743350982666,35375,0,2
7660,0.160405158996582,35377,0,2
88,5.91278076171875e-05,35378,0,1
7661,2944.3720149993896,35381,0,2
7662,20990.607931137085,35383,0,2
1169,0.0028648376464843,35384,0,2
19,0.0146894454956054,35387,0,1
1170,10.181537628173828,35391,0,2
7663,1511.727746009827,35391,0,2
741,0.0430927276611328,35391,0,1
1171,3473.1059732437134,35392,0,2
36,0.0492095947265625,35393,0,1
7664,1.304718017578125,35393,0,2
30,9.5367431640625e-07,35395,0,1
7665,1131693.4408922195,35401,0,2
7666,14.03304386138916,35405,0,2
88,5.91278076171875e-05,35405,0,1
7667,433.32060718536377,35410,0,2
7669,7.233838081359863,35411,0,2
7668,8.71611499786377,35411,0,2
7530,5448.1510581970215,35411,0,1
7671,4195.239400863648,35413,0,2
7670,0.0056924819946289,35413,0,2
583,0.047372817993164,35414,0,1
19,0.0146894454956054,35418,0,1
7672,169230.09023094177,35421,0,2
30,9.5367431640625e-07,35422,0,1
1172,0.0002346038818359,35424,0,2
7673,315774.840171814,35424,0,2
88,5.91278076171875e-05,35426,0,1
7674,1416.4912281036377,35427,0,2
7675,1208.8996667861938,35429,0,2
36,0.0492095947265625,35429,0,1
1015,0.0438709259033203,35431,0,1
7676,110208.5038881302,35432,0,2
7677,42596.17001533508,35435,0,2
1173,0.7808103561401367,35436,0,2
416,0.0137157440185546,35438,0,1
7678,0.1123085021972656,35439,0,2
7679,114781.9316253662,35445,0,2
88,5.91278076171875e-05,35445,0,1
546,0.0332679748535156,35448,0,1
2151,0.0011301040649414,35449,0,1
7523,7676.724435806274,35451,0,1
809,0.0203304290771484,35458,0,1
1408,0.026458740234375,35465,0,2
36,0.0492095947265625,35465,0,1
7680,0.1296157836914062,35466,0,2
88,5.91278076171875e-05,35468,0,1
7681,0.0243196487426757,35482,0,2
1409,0.0396881103515625,35482,0,2
7683,11.02291202545166,35483,0,2
7682,30972.393941879272,35483,0,2
17,0.0003776550292968,35483,0,1
7682,30972.393941879272,35484,0,1
19,0.0146894454956054,35484,0,1
54,4.037049293518066,35486,0,1
7684,313870.3827486038,35486,0,2
88,5.91278076171875e-05,35487,0,1
7685,64016.496742248535,35487,0,2
7650,18176.832493782043,35487,0,1
7598,2.9875307083129883,35488,0,1
759,0.0281124114990234,35490,0,1
19,0.0146894454956054,35491,0,1
36,0.0492095947265625,35497,0,1
7686,122.86637592315674,35500,0,2
862,0.0355052947998046,35506,0,1
88,5.91278076171875e-05,35508,0,1
1410,59609.60497951508,35512,0,2
7687,8.1095609664917,35514,0,2
459,0.0252914428710937,35516,0,1
7688,0.0284900665283203,35522,0,2
7689,1959.3323802948,35523,0,2
7690,0.1606855392456054,35525,0,2
7689,1959.3323802948,35526,0,1
7691,738.0118379592896,35528,0,2
418,0.0328788757324218,35528,0,1
7689,1959.3323802948,35529,0,1
7689,1959.3323802948,35529,0,1
7689,1959.3323802948,35530,0,1
7691,738.0118379592896,35530,0,1
7689,1959.3323802948,35531,0,1
7691,738.0118379592896,35531,0,1
7691,738.0118379592896,35532,0,1
7689,1959.3323802948,35533,0,1
7691,738.0118379592896,35533,0,1
88,5.91278076171875e-05,35533,0,1
7691,738.0118379592896,35534,0,1
7689,1959.3323802948,35535,0,1
7691,738.0118379592896,35535,0,1
728,0.0250968933105468,35535,0,1
7689,1959.3323802948,35535,0,1
7691,738.0118379592896,35536,0,1
7692,31368.710578918457,35536,0,2
1293,0.0001115798950195,35537,0,1
7693,396.31663703918457,35538,0,2
7689,1959.3323802948,35539,0,1
7691,738.0118379592896,35539,0,1
7689,1959.3323802948,35539,0,1
7694,0.0888490676879882,35546,0,2
36,0.0492095947265625,35548,0,1
1411,0.0363807678222656,35550,0,2
430,9.5367431640625e-05,35551,0,1
7695,0.0494041442871093,35552,0,2
88,5.91278076171875e-05,35552,0,1
1412,0.9653921127319336,35555,0,2
9,0.0001983642578125,35556,0,1
584,0.0283069610595703,35557,0,1
7696,223.0544805526733,35559,0,2
7696,223.0544805526733,35560,0,1
7696,223.0544805526733,35560,0,1
7696,223.0544805526733,35560,0,1
7696,223.0544805526733,35561,0,1
7696,223.0544805526733,35561,0,1
7697,2333.792244911194,35562,0,2
7696,223.0544805526733,35563,0,1
7696,223.0544805526733,35564,0,1
7696,223.0544805526733,35564,0,1
7696,223.0544805526733,35565,0,1
7696,223.0544805526733,35565,0,1
7696,223.0544805526733,35566,0,1
19,0.0146894454956054,35567,0,1
810,0.0245132446289062,35567,0,1
7698,16360.879867553713,35569,0,2
7699,321674.6296672821,35571,0,2
7701,249611.5339231491,35575,0,2
88,5.91278076171875e-05,35575,0,1
7700,351543.97183322906,35575,0,2
7702,249345.9193544388,35576,0,2
456,0.0225677490234375,35578,0,1
7703,0.032109260559082,35578,0,2
7704,472502.51407051086,35580,0,2
501,0.0214977264404296,35586,0,1
7705,31751.81438350677,35593,0,2
602,0.0186767578125,35593,0,1
9,0.0001983642578125,35594,0,1
7706,0.2603883743286133,35594,0,2
7683,11.02291202545166,35595,0,1
88,5.91278076171875e-05,35596,0,1
36,0.0492095947265625,35597,0,1
783,0.0050582885742187,35598,0,1
7707,0.0338363647460937,35600,0,2
764,0.0291824340820312,35608,0,1
9,0.0001983642578125,35617,0,1
88,5.91278076171875e-05,35617,0,1
487,0.020233154296875,35618,0,1
9,0.0001983642578125,35636,0,1
1302,0.0474700927734375,35637,0,1
88,5.91278076171875e-05,35638,0,1
7708,0.1836605072021484,35639,0,2
7709,7.071576118469238,35644,0,2
30,9.5367431640625e-07,35644,0,1
7710,5.636458396911621,35644,0,2
1413,0.0181903839111328,35645,0,2
30,9.5367431640625e-07,35646,0,1
1174,0.0101661682128906,35647,0,2
36,0.0492095947265625,35649,0,1
7712,249.76405334472656,35650,0,2
7711,1.014507293701172,35650,0,2
171,0.0001907348632812,35650,0,1
7713,2366.3812894821167,35651,0,2
9,0.0001983642578125,35653,0,1
7714,0.2809267044067383,35654,0,2
1414,0.0374507904052734,35659,0,2
1137,7332.1258907318115,35661,0,1
88,5.91278076171875e-05,35664,0,1
1415,0.0166339874267578,35666,0,2
7715,114781.9342250824,35668,0,2
7716,381.5377225875855,35671,0,2
1416,0.0054473876953125,35672,0,2
7717,0.0171394348144531,35677,0,2
1159,0.0231513977050781,35677,0,1
1175,69574.73900413513,35679,0,2
7083,0.0011224746704101,35681,0,1
7718,220.81598281860352,35681,0,2
88,5.91278076171875e-05,35683,0,1
1417,0.0298633575439453,35685,0,2
7719,77.29825115203857,35691,0,2
36,0.0492095947265625,35695,0,1
7720,0.5587921142578125,35695,0,2
705,0.0294742584228515,35697,0,1
7722,0.7360439300537109,35700,0,2
7721,0.3604097366333008,35700,0,2
7724,2.2576475143432617,35701,0,2
7723,9738.91153717041,35701,0,2
1176,14524.493025779724,35702,0,2
1154,0.0003604888916015,35702,0,1
1317,0.0173149108886718,35704,0,1
7725,0.6934642791748047,35704,0,2
7090,31076.28668022156,35708,0,1
533,0.0067119598388671,35709,0,1
7726,457.84672927856445,35714,0,2
1177,0.5562829971313477,35714,0,2
1376,0.0375480651855468,35720,0,1
7683,11.02291202545166,35727,0,1
1178,4813.739415168762,35729,0,2
459,0.0252914428710937,35729,0,1
7727,0.004256248474121,35732,0,2
54,4.037049293518066,35732,0,1
710,0.0265560150146484,35737,0,1
7728,7.371489524841309,35745,0,2
472,0.0263614654541015,35748,0,1
1179,11553.909412384031,35749,0,2
7729,0.0083227157592773,35755,0,2
798,0.0210113525390625,35755,0,1
36,0.0492095947265625,35757,0,1
1180,42492.1741809845,35759,0,2
593,0.0191631317138671,35763,0,1
7730,4.3354692459106445,35764,0,2
601,0.006906509399414,35768,0,1
1173,0.0347270965576171,35779,0,1
7731,0.1294164657592773,35780,0,2
531,0.0111865997314453,35784,0,1
7732,34034.194887161255,35793,0,2
754,0.0308361053466796,35793,0,1
1418,0.0089492797851562,35798,0,2
36,0.0492095947265625,35801,0,1
467,0.0070037841796875,35803,0,1
1181,5.932072639465332,35803,0,2
1182,123657.3486776352,35807,0,2
1185,0.0272369384765625,35808,0,1
1183,0.0464696884155273,35810,0,2
7733,53141.32653522492,35810,0,2
7735,0.6231517791748047,35813,0,2
1182,123657.3486776352,35813,0,1
7734,95837.46848487854,35813,0,2
436,0.0189685821533203,35815,0,1
7736,0.3012800216674804,35815,0,2
7737,0.0211105346679687,35815,0,2
7738,2.4087905883789062,35816,0,2
7739,0.5619049072265625,35816,0,2
7740,74.52907085418701,35817,0,2
7741,0.0014152526855468,35820,0,2
1419,0.0195522308349609,35823,0,2
47,14.015666007995604,35826,0,1
1398,0.0216922760009765,35830,0,1
36,0.0492095947265625,35836,0,1
1413,0.0181903839111328,35837,0,1
1184,32.66436576843262,35841,0,2
520,0.0057392120361328,35842,0,1
7083,0.0011224746704101,35847,0,1
7742,0.0014848709106445,35850,0,2
719,0.0345325469970703,35851,0,1
7743,0.303624153137207,35854,0,2
1183,0.0464696884155273,35855,0,1
7744,0.0013408660888671,35856,0,2
7745,0.0012645721435546,35857,0,2
7746,543395.2705116272,35858,0,2
7090,31076.28668022156,35859,0,1
7747,0.0040597915649414,35859,0,2
7020,0.0013513565063476,35862,0,1
1185,69575.63625144958,35867,0,2
36,0.0492095947265625,35870,0,1
1420,0.0480537414550781,35883,0,2
30,9.5367431640625e-07,35895,0,1
7748,2.961794853210449,35897,0,2
4152,0.1529579162597656,35897,0,1
1421,88781.97803878784,35898,0,2
7749,18.54877471923828,35898,0,2
36,0.0492095947265625,35902,0,1
30,9.5367431640625e-07,35902,0,1
830,0.0444545745849609,35907,0,1
7751,0.0839433670043945,35909,0,2
7750,0.7196989059448242,35909,0,2
1186,0.0022640228271484,35915,0,2
7753,0.1803474426269531,35916,0,2
1422,0.0315170288085937,35916,0,2
7752,1410532.7237024307,35916,0,2
7754,0.0010786056518554,35919,0,2
7755,85.99453735351562,35920,0,2
7754,0.0010786056518554,35921,0,1
7755,85.99453735351562,35921,0,1
7754,0.0010786056518554,35921,0,1
7755,85.99453735351562,35922,0,1
492,0.0230541229248046,35923,0,1
7756,1.4185667037963867,35924,0,2
7757,0.2717466354370117,35926,0,2
1187,208.3041296005249,35928,0,2
7758,0.0445270538330078,35929,0,2
555,0.02178955078125,35932,0,1
7759,15.992704391479492,35934,0,2
