ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
18167,719.825928,5.956591,1.071170,20.523848,9,6,5.559148,0.902038,44.200005
18168,645.417969,5.340862,0.960443,18.402310,9,6,4.984502,0.808794,39.631078
18169,10.478510,0.086710,0.015593,0.300229,9,6,0.080925,0.013131,0.652656
18170,461.484039,3.818800,0.686732,13.157942,9,6,3.563998,0.578301,28.336846
18171,700.279602,5.794844,1.042083,19.966538,9,6,5.408193,0.877543,42.999787
18172,518.104980,4.287341,0.770990,14.772332,9,6,4.001276,0.649254,31.813584
18173,777.206421,6.431417,1.156557,22.159894,9,6,6.002292,0.973943,47.723382
18174,766.845398,6.345679,1.141139,21.864478,9,6,5.922275,0.960959,47.087176
18175,232.299820,1.922291,0.345684,6.587505,9,6,1.794030,0.291103,14.715554
18176,757.640686,6.269510,1.127441,21.602031,9,6,5.851187,0.949424,46.521972
18178,526.402649,4.356005,0.783337,15.008917,9,6,4.065358,0.659652,32.323092
18179,532.734253,4.408399,0.792759,15.189445,9,6,4.114256,0.667587,32.711876
18180,721.533691,5.970723,1.073711,20.572540,9,6,5.572337,0.904178,44.304868
18181,96.003044,0.794429,0.142862,2.725750,9,6,0.741422,0.120305,5.929529
18182,720.577271,5.962808,1.072288,20.545270,9,6,5.564950,0.902979,44.246140
18183,448.714935,3.713136,0.667731,12.793867,9,6,3.465383,0.562299,27.552776
18184,525.596130,4.349331,0.782137,14.985922,9,6,4.059129,0.658642,32.273569
18185,556.151550,4.602178,0.827606,15.857125,9,6,4.295106,0.696932,34.149786
18186,678.346497,5.613347,1.009444,19.341176,9,6,5.238806,0.850058,41.653013
18187,93.509323,0.773794,0.139151,2.654948,9,6,0.722164,0.117180,5.775507
18188,219.154388,1.813512,0.326123,6.214730,9,6,1.692509,0.274630,13.882828
18189,760.725281,6.315617,1.152614,21.689980,9,6,6.053751,1.132032,46.711378
18190,505.919403,4.186505,0.752856,14.424894,9,6,3.907168,0.633984,31.065344
18191,660.054138,5.461977,0.982223,18.819620,9,6,5.097536,0.827136,40.529793
18192,580.935913,4.807270,0.864488,16.563783,9,6,4.486513,0.727990,35.671638
18193,36.918343,0.305501,0.054938,1.054710,9,6,0.285117,0.046264,2.357804
18194,253.391861,2.096829,0.377071,7.185628,9,6,1.956921,0.317534,16.051677
18195,135.628723,1.122334,0.201828,3.850816,9,6,1.047448,0.169961,8.376968
18196,542.283630,4.487421,0.806970,15.461719,9,6,4.188005,0.679553,33.298244
18197,137.225739,1.135549,0.204205,3.896159,9,6,1.059781,0.171962,8.475606
18198,623.619690,5.160480,0.928005,17.780793,9,6,4.816156,0.781478,38.292582
18199,233.235687,1.930035,0.347077,6.614044,9,6,1.801257,0.292275,14.774839
18200,816.818604,6.759209,1.215504,23.289326,9,6,6.308213,1.023582,50.155718
18201,771.894775,6.387463,1.148653,22.008447,9,6,5.961270,0.967287,47.397227
18202,255.438477,2.113764,0.380117,7.243665,9,6,1.972727,0.320098,16.181325
18203,356.886932,2.953255,0.531082,10.175645,9,6,2.756204,0.447227,21.914193
18204,763.920898,6.321479,1.136787,21.781094,9,6,5.899689,0.957294,46.907601
18206,51.636997,0.427298,0.076841,1.475204,9,6,0.398788,0.064708,3.297816
18207,294.946320,2.440694,0.438908,8.364020,9,6,2.277843,0.369607,18.684038
18208,707.943787,5.858266,1.053488,20.185061,9,6,5.467383,0.887148,43.470397
18209,626.232727,5.182103,0.931894,17.855296,9,6,4.836336,0.784753,38.453032
18210,144.471786,1.195510,0.214988,4.101891,9,6,1.115742,0.181042,8.923151
18211,613.309509,5.075163,0.912663,17.486826,9,6,4.736531,0.768558,37.659498
18212,757.385742,6.267400,1.127062,21.594762,9,6,5.849219,0.949105,46.506318
18213,377.551666,3.124256,0.561833,10.764843,9,6,2.915796,0.473122,23.183085
18214,673.989380,5.577291,1.002960,19.216945,9,6,5.205156,0.844598,41.385469
18215,401.333649,3.321053,0.597223,11.442920,9,6,3.099462,0.502924,24.643387
18217,348.607483,2.884742,0.518761,9.939579,9,6,2.692263,0.436851,21.405804
18218,359.871918,2.977956,0.535524,10.260753,9,6,2.779257,0.450967,22.097482
18219,731.380981,6.052209,1.088365,20.853308,9,6,5.648386,0.916518,44.909528
18220,107.873772,0.892660,0.160526,3.062788,9,6,0.833099,0.135180,6.662712
18221,643.199707,5.322506,0.957142,18.339063,9,6,4.967371,0.806015,39.494868
18222,381.154633,3.154071,0.567194,10.867571,9,6,2.943621,0.477637,23.404320
18223,618.060852,5.114480,0.919733,17.622298,9,6,4.773226,0.774512,37.951248
18224,138.725708,1.147961,0.206437,3.938746,9,6,1.071366,0.173842,8.568250
18225,8.992648,0.074415,0.013382,0.257656,9,6,0.069449,0.011269,0.560109
18226,326.249573,2.699729,0.485490,9.302105,9,6,2.519595,0.408834,20.032944
18227,638.082886,5.280164,0.949528,18.193171,9,6,4.927854,0.799603,39.180676
18228,590.381531,4.885433,0.878544,16.833098,9,6,4.559461,0.739826,36.251635
18229,261.198975,2.161433,0.388689,7.407020,9,6,2.017215,0.327317,16.546236
18230,20.611715,0.170563,0.030672,0.590564,9,6,0.159182,0.025829,1.283804
18231,71.004662,0.587567,0.105662,2.028513,9,6,0.548362,0.088978,4.534739
18232,465.766418,3.854237,0.693105,13.280043,9,6,3.597070,0.583667,28.599801
18233,66.836815,0.553078,0.099460,1.909443,9,6,0.516174,0.083755,4.268558
18234,297.399811,2.460996,0.442559,8.433595,9,6,2.296791,0.372681,18.839460
18235,327.526215,2.710294,0.487390,9.338505,9,6,2.529454,0.410434,20.111335
18236,208.726913,1.727224,0.310606,5.919030,9,6,1.611978,0.261563,13.222276
18237,123.220291,1.019653,0.183364,3.498512,9,6,0.951619,0.154411,7.610574
18238,7.255242,0.060037,0.010796,0.207876,9,6,0.056032,0.009092,0.451894
18239,548.943298,4.542530,0.816880,15.651602,9,6,4.239437,0.687899,33.707172
18240,545.566223,4.514584,0.811854,15.555314,9,6,4.213356,0.683667,33.499807
18241,605.739136,5.012518,0.901398,17.270978,9,6,4.678066,0.759072,37.194649
18242,439.407166,3.636113,0.653880,12.528481,9,6,3.393500,0.550636,26.981244
18243,547.173157,4.527882,0.814246,15.601131,9,6,4.225767,0.685681,33.598479
18244,197.269073,1.632410,0.293555,5.594111,9,6,1.523490,0.247204,12.496453
18245,539.116211,4.461210,0.802256,15.371409,9,6,4.163544,0.675584,33.103752
18246,642.335266,5.315352,0.955856,18.314415,9,6,4.960695,0.804931,39.441788
18247,639.629700,5.292964,0.951830,18.237274,9,6,4.939800,0.801541,39.275656
18249,166.024994,1.373864,0.247061,4.708099,9,6,1.282195,0.208051,10.517227
18250,527.828125,4.367801,0.785459,15.049561,9,6,4.076367,0.661439,32.410621
18251,90.578598,0.749542,0.134790,2.571738,9,6,0.699530,0.113507,5.594494
18252,55.154949,0.456410,0.082076,1.575707,9,6,0.425956,0.069116,3.522491
18253,105.544678,0.873387,0.157061,2.996660,9,6,0.815112,0.132262,6.518858
18254,119.962166,0.992692,0.178515,3.406006,9,6,0.926456,0.150329,7.409339
18255,739.327576,6.117968,1.100190,21.079883,9,6,5.709757,0.926476,45.397479
18256,753.428528,6.234654,1.121173,21.481933,9,6,5.818657,0.944146,46.263330
18257,262.998230,2.176322,0.391366,7.458043,9,6,2.031110,0.329572,16.660214
18258,499.941803,4.137040,0.743961,14.254459,9,6,3.861003,0.626493,30.698297
18259,766.895142,6.346091,1.141213,21.865896,9,6,5.922659,0.961021,47.090231
18260,621.129517,5.139874,0.924300,17.709792,9,6,4.796925,0.778358,38.139676
18261,323.072327,2.673438,0.480762,9.211515,9,6,2.495057,0.404853,19.837849
18262,205.442307,1.700044,0.305718,5.825886,9,6,1.586612,0.257446,13.014205
18263,469.435425,3.884599,0.698565,13.384654,9,6,3.625405,0.588265,28.825091
18264,753.713562,6.237012,1.121598,21.490060,9,6,5.820859,0.944503,46.280832
18265,484.914948,4.012692,0.721600,13.826010,9,6,3.744952,0.607663,29.775592
18266,104.691612,0.866328,0.155791,2.972439,9,6,0.808523,0.131192,6.466169
18267,383.993500,3.177563,0.571419,10.948514,9,6,2.965546,0.481195,23.578637
18268,308.035797,2.549010,0.458387,8.782790,9,6,2.378931,0.386010,18.914550
18269,133.543869,1.105081,0.198726,3.791622,9,6,1.031347,0.167348,8.248199
18270,512.133667,4.237928,0.762104,14.602077,9,6,3.955160,0.641772,31.446923
18271,291.319336,2.410680,0.433511,8.261167,9,6,2.249832,0.365062,18.454278
18272,733.626709,6.070793,1.091706,20.917339,9,6,5.665730,0.919332,45.047424
18273,802.583252,6.641411,1.194320,22.883444,9,6,6.198275,1.005743,49.281614
18275,81.630089,0.675493,0.121473,2.317669,9,6,0.630421,0.102293,5.041798
18276,78.914543,0.653021,0.117432,2.240568,9,6,0.609450,0.098890,4.874075
18277,783.571533,6.484088,1.166029,22.341377,9,6,6.051449,0.981919,48.114223
18278,61.040234,0.505111,0.090834,1.743842,9,6,0.471408,0.076492,3.898357
18279,427.574799,3.538200,0.636272,12.191114,9,6,3.302120,0.535808,26.254692
18280,16.535048,0.136828,0.024606,0.473760,9,6,0.127699,0.020721,1.029888
18281,249.612640,2.065555,0.371447,7.078458,9,6,1.927735,0.312798,15.812274
18282,583.650696,4.829735,0.868528,16.641187,9,6,4.507479,0.731392,35.838336
18283,619.226746,5.124128,0.921468,17.655540,9,6,4.782230,0.775973,38.022839
18284,305.119110,2.524874,0.454046,8.699628,9,6,2.356406,0.382355,18.735455
18285,791.469177,6.549442,1.177782,22.566557,9,6,6.112442,0.991816,48.599168
18286,513.613220,4.250172,0.764305,14.644262,9,6,3.966586,0.643626,31.537773
18287,754.664185,6.244879,1.123012,21.517164,9,6,5.828200,0.945694,46.339204
18288,724.284973,5.993490,1.077805,20.650985,9,6,5.593584,0.907625,44.473807
18289,75.528862,0.625005,0.112394,2.157764,9,6,0.583302,0.094648,4.823679
18290,806.362000,6.672681,1.199943,22.991185,9,6,6.227458,1.010479,49.513643
18291,753.581848,6.235923,1.121402,21.486304,9,6,5.819841,0.944338,46.272745
18292,761.738037,6.303415,1.133539,21.718856,9,6,5.882831,0.954559,46.773565
18293,114.235397,0.945303,0.169993,3.243409,9,6,0.882229,0.143152,7.055632
18294,23.466726,0.194823,0.035556,0.672365,9,6,0.186745,0.034921,1.461629
18295,571.226257,4.726922,0.850039,16.286939,9,6,4.411526,0.715822,35.075429
18296,691.687073,5.723741,1.029296,19.721546,9,6,5.341834,0.866776,42.472174
18297,609.632690,5.044737,0.907192,17.381992,9,6,4.708136,0.763951,37.433728
18298,692.755615,5.732583,1.030886,19.752012,9,6,5.350086,0.868115,42.537786
18299,349.357697,2.890950,0.519878,9.960970,9,6,2.698057,0.437792,21.451870
18300,772.379211,6.391472,1.149374,22.022259,9,6,5.965012,0.967894,47.426973
18302,385.644409,3.191224,0.573876,10.995585,9,6,2.978295,0.483264,23.680009
18303,647.463623,5.357790,0.963488,18.460636,9,6,5.000300,0.811358,39.756689
18304,475.614685,3.935732,0.707760,13.560839,9,6,3.673127,0.596008,29.204521
18305,258.861023,2.142086,0.385210,7.340721,9,6,1.999159,0.324387,16.398134
18306,761.490234,6.301365,1.133170,21.711790,9,6,5.880917,0.954248,46.758349
18307,87.208946,0.721658,0.129775,2.476065,9,6,0.673506,0.109284,5.386371
18308,733.511292,6.069838,1.091535,20.914048,9,6,5.664838,0.919187,45.040337
18309,129.428970,1.071030,0.192603,3.674790,9,6,0.999568,0.162192,7.994047
18310,391.054871,3.235996,0.581927,11.149849,9,6,3.020080,0.490044,24.012232
18311,620.465454,5.134379,0.923312,17.690858,9,6,4.791796,0.777526,38.098900
18312,744.795776,6.183369,1.128478,21.235794,9,6,5.926986,1.108327,45.733247
18313,408.204987,3.377914,0.607448,11.638837,9,6,3.152529,0.511535,25.065313
18314,650.095764,5.379571,0.967404,18.535685,9,6,5.020628,0.814656,39.918312
18315,219.793304,1.818799,0.327073,6.232848,9,6,1.697443,0.275430,13.923301
18316,189.489929,1.568037,0.281979,5.373512,9,6,1.463413,0.237456,12.003666
18317,669.634460,5.541254,0.996480,19.092777,9,6,5.171524,0.839141,41.118061
18318,83.921738,0.694456,0.124884,2.382734,9,6,0.648120,0.105165,5.183340
18319,744.485962,6.160654,1.107866,21.226960,9,6,5.749595,0.932940,45.714223
18320,423.565216,3.505021,0.630305,12.076792,9,6,3.271154,0.530783,26.008489
18321,240.512299,1.990250,0.357905,6.820392,9,6,1.857454,0.301394,15.235792
18322,743.923157,6.176124,1.127156,21.210914,9,6,5.920042,1.107029,45.679665
18323,688.372253,5.696310,1.024363,19.627033,9,6,5.316234,0.862622,42.268632
18324,805.736938,6.667508,1.199013,22.973363,9,6,6.222630,1.009695,49.475262
18325,12.849431,0.106330,0.019121,0.368160,9,6,0.099235,0.016102,0.800329
18327,92.725189,0.767305,0.137984,2.632684,9,6,0.716108,0.116197,5.727076
18328,704.268921,5.827856,1.048019,20.080283,9,6,5.439002,0.882543,43.244746
18329,719.295166,5.952199,1.070380,20.508714,9,6,5.555049,0.901372,44.167414
18330,733.060791,6.066110,1.090864,20.901203,9,6,5.661359,0.918623,45.012675
18331,344.666107,2.852127,0.512896,9.827202,9,6,2.661824,0.431912,21.163788
18332,22.090399,0.182799,0.032873,0.632931,9,6,0.170602,0.027682,1.375904
18333,708.475708,5.862667,1.054279,20.200227,9,6,5.471491,0.887814,43.503059
18334,266.570984,2.205886,0.396683,7.559359,9,6,2.058703,0.334049,16.886538
18335,221.853531,1.835848,0.330139,6.291271,9,6,1.713354,0.278012,14.053811
18337,488.118500,4.039202,0.726367,13.917350,9,6,3.769693,0.611677,29.972302
18338,547.198364,4.528090,0.814283,15.601850,9,6,4.225961,0.685712,33.600027
18339,88.888916,0.735560,0.132275,2.523764,9,6,0.686481,0.111390,5.490132
18340,590.330872,4.885014,0.878469,16.831654,9,6,4.559070,0.739763,36.248524
18341,665.548828,5.507445,0.990400,18.976286,9,6,5.139971,0.834021,40.867188
18342,181.106689,1.498666,0.269504,5.135782,9,6,1.398670,0.226951,11.472610
18343,628.526855,5.201087,0.935308,17.920707,9,6,4.854054,0.787628,38.593900
18344,48.721905,0.403176,0.072503,1.391923,9,6,0.376275,0.061055,3.111643
18345,756.133972,6.257041,1.125199,21.559071,9,6,5.839551,0.947536,46.429455
18346,683.564575,5.656527,1.017209,19.489955,9,6,5.279105,0.856597,41.973422
18347,550.433044,4.554857,0.819097,15.694078,9,6,4.250942,0.689766,33.798648
18348,474.522247,3.939531,0.718973,13.529691,9,6,3.776185,0.706134,29.137441
18349,639.142700,5.288934,0.951105,18.223388,9,6,4.936039,0.800931,39.245753
18350,429.797821,3.556596,0.639580,12.254497,9,6,3.319288,0.538594,26.391194
18351,45.444290,0.376053,0.067625,1.298286,9,6,0.350962,0.056948,2.902317
18352,752.503540,6.226999,1.119797,21.455559,9,6,5.811514,0.942987,46.206532
18353,463.953186,3.839233,0.690407,13.228343,9,6,3.583067,0.581395,28.488461
18354,23.074490,0.190942,0.034337,0.661127,9,6,0.178202,0.028915,1.437199
18355,248.298080,2.054677,0.369491,7.041180,9,6,1.917583,0.311150,15.729000
18356,532.154297,4.403600,0.791896,15.172910,9,6,4.109777,0.666860,32.676265
18357,777.222534,6.431550,1.156581,22.160353,9,6,6.002416,0.973963,47.724371
18358,242.834869,2.009469,0.361361,6.886255,9,6,1.875391,0.304304,15.382921
18359,102.780754,0.850515,0.152948,2.918185,9,6,0.793766,0.128798,6.348147
18360,696.642883,5.764750,1.036671,19.862847,9,6,5.380107,0.872986,42.776479
18361,649.717957,5.376444,0.966842,18.524912,9,6,5.017710,0.814183,39.895113
18362,13.027177,0.107800,0.019386,0.373253,9,6,0.100608,0.016325,0.811400
18363,127.978752,1.059030,0.190445,3.633615,9,6,0.988368,0.160374,7.904476
18364,615.899048,5.096591,0.916516,17.560660,9,6,4.756530,0.771803,37.818506
18365,61.524399,0.509117,0.091554,1.757674,9,6,0.475147,0.077098,3.929279
18366,809.051453,6.694936,1.203946,23.067867,9,6,6.248228,1.013849,49.678786
18367,715.904846,5.924144,1.065335,20.412049,9,6,5.528866,0.897124,43.959236
18368,251.080673,2.077703,0.373632,7.120088,9,6,1.939072,0.314637,15.905270
18369,727.347107,6.018829,1.082362,20.738293,9,6,5.617233,0.911463,44.661833
18370,768.195618,6.356852,1.143148,21.902976,9,6,5.932702,0.962651,47.170085
18371,758.767578,6.278835,1.129118,21.634161,9,6,5.859890,0.950837,46.591168
18372,706.736084,5.848272,1.051691,20.150627,9,6,5.458056,0.885634,43.396239
18373,282.177216,2.335029,0.419907,8.001917,9,6,2.179228,0.353606,17.875150
18374,576.423523,4.769930,0.857773,16.435124,9,6,4.451664,0.722335,35.394561
18375,759.897766,6.288187,1.130800,21.666385,9,6,5.868619,0.952253,46.660566
18376,334.357361,2.766822,0.497556,9.533276,9,6,2.582210,0.418994,20.530793
18377,418.689026,3.464670,0.623049,11.937761,9,6,3.233496,0.524673,25.709072
18378,678.409180,5.613865,1.009537,19.342963,9,6,5.239290,0.850137,41.656862
18379,393.515747,3.256360,0.585589,11.220014,9,6,3.039085,0.493128,24.163339
18380,561.291626,4.644713,0.835255,16.003680,9,6,4.334802,0.703373,34.465406
18381,809.059631,6.695004,1.203958,23.068100,9,6,6.248291,1.013859,49.679288
18382,501.534973,4.150224,0.746332,14.299884,9,6,3.873307,0.628490,30.796124
18383,641.809082,5.310998,0.955073,18.299413,9,6,4.956631,0.804272,39.409479
18385,752.729065,6.228866,1.120133,21.461990,9,6,5.813256,0.943270,46.220381
18386,420.067566,3.476077,0.625101,11.977066,9,6,3.244142,0.526400,25.793720
18387,765.714844,6.336324,1.139457,21.832243,9,6,5.913543,0.959542,47.017756
18388,192.448868,1.592523,0.286382,5.457421,9,6,1.486264,0.241164,12.191106
18389,721.925781,5.973967,1.074294,20.583719,9,6,5.575365,0.904669,44.328944
18390,528.770203,4.375596,0.786860,15.076421,9,6,4.083642,0.662619,32.468469
18391,687.500549,5.689097,1.023066,19.602179,9,6,5.309502,0.861530,42.215106
18392,806.506042,6.673873,1.200158,22.995292,9,6,6.228570,1.010659,49.522488
18393,589.427856,4.877541,0.877125,16.805907,9,6,4.552096,0.738631,36.193075
18394,17.939602,0.148451,0.026696,0.514003,9,6,0.138546,0.022481,1.117371
18395,243.537704,2.015285,0.362407,6.906186,9,6,1.880819,0.305185,15.427444
18396,783.231567,6.481275,1.165523,22.331684,9,6,6.048823,0.981493,48.093348
18397,797.494751,6.599304,1.186748,22.738360,9,6,6.158977,0.999367,48.969161
18398,111.710709,0.924411,0.166236,3.171728,9,6,0.862731,0.139988,6.899697
18399,707.747437,5.856641,1.053196,20.179463,9,6,5.465867,0.886902,43.458340
18400,29.667772,0.245502,0.044148,0.850037,9,6,0.229121,0.037178,1.847863
18401,789.377747,6.532135,1.174669,22.506926,9,6,6.096290,0.989195,48.470747
18402,786.992798,6.512400,1.171120,22.438925,9,6,6.077871,0.986207,48.324302
18403,616.237122,5.099389,0.917020,17.570299,9,6,4.759141,0.772227,37.839265
18405,445.154266,3.683671,0.662432,12.692344,9,6,3.437884,0.557837,27.334137
18406,76.093315,0.629675,0.113234,2.160467,9,6,0.587661,0.095355,4.699825
18407,52.731785,0.436358,0.078470,1.506480,9,6,0.407243,0.066080,3.367735
18408,677.982544,5.610335,1.008903,19.330799,9,6,5.235995,0.849602,41.630665
18409,565.558960,4.680025,0.841606,16.125351,9,6,4.367758,0.708721,34.727436
18410,746.000061,6.173183,1.110119,21.270131,9,6,5.761288,0.934837,45.807195
18411,325.921936,2.697018,0.485003,9.292764,9,6,2.517064,0.408423,20.012826
18412,636.619385,5.268053,0.947350,18.151443,9,6,4.916551,0.797769,39.090812
18413,663.014526,5.486474,0.986629,18.904027,9,6,5.120399,0.830845,40.711572
18414,693.273743,5.736870,1.031657,19.766785,9,6,5.354088,0.868764,42.569601
18415,431.040161,3.566876,0.641429,12.289919,9,6,3.328882,0.540151,26.467478
18416,251.360916,2.080023,0.374049,7.128035,9,6,1.941237,0.314989,15.923022
18417,66.221352,0.547985,0.098544,1.891860,9,6,0.511421,0.082984,4.229251
18419,815.210938,6.745906,1.213112,23.243488,9,6,6.295797,1.021568,50.057001
18420,777.039490,6.430036,1.156309,22.155134,9,6,6.001003,0.973734,47.713132
18421,727.485474,6.019974,1.082568,20.742238,9,6,5.618302,0.911636,44.670330
18422,274.600586,2.272332,0.408632,7.787060,9,6,2.120714,0.344111,17.395192
18423,609.542053,5.043987,0.907057,17.379408,9,6,4.707436,0.763837,37.428162
18424,413.255432,3.419707,0.614963,11.782837,9,6,3.191533,0.517864,25.375430
18425,552.774719,4.574235,0.822581,15.760844,9,6,4.269027,0.692700,33.942436
18426,720.123718,5.959055,1.071613,20.532338,9,6,5.561447,0.902411,44.218290
18427,726.271667,6.009930,1.080761,20.707630,9,6,5.608928,0.910115,44.595797
18428,669.865723,5.543168,0.996824,19.099370,9,6,5.173310,0.839431,41.132261
18429,671.305542,5.555083,0.998967,19.140423,9,6,5.184429,0.841235,41.220672
18430,640.531860,5.300429,0.953172,18.262996,9,6,4.946767,0.802672,39.331052
18431,661.580322,5.474606,0.984495,18.863135,9,6,5.109322,0.829048,40.623507
18432,365.200989,3.022054,0.543454,10.412697,9,6,2.820413,0.457645,22.424707
18433,21.656364,0.179207,0.032227,0.620495,9,6,0.167250,0.027138,1.348871
18434,696.257446,5.761561,1.036097,19.851857,9,6,5.377131,0.872503,42.752812
18435,256.175140,2.119860,0.381213,7.264556,9,6,1.978416,0.321021,16.227990
18436,109.908623,0.909499,0.163554,3.120562,9,6,0.848814,0.137730,6.788393
18437,177.438141,1.468308,0.264045,5.031750,9,6,1.370338,0.222354,11.240218
18438,316.091980,2.615675,0.470375,9.012490,9,6,2.441149,0.396105,19.409230
18439,512.239746,4.238806,0.762262,14.605101,9,6,3.955979,0.641904,31.453437
18440,712.841125,5.898791,1.060775,20.324695,9,6,5.505205,0.893285,43.771112
18441,144.915054,1.199178,0.215647,4.114476,9,6,1.119165,0.181598,8.950529
18442,765.028442,6.330644,1.138435,21.812672,9,6,5.908242,0.958682,46.975608
18443,118.933388,0.984179,0.176984,3.376796,9,6,0.918511,0.149039,7.345798
18444,778.437439,6.441604,1.158389,22.194993,9,6,6.011799,0.975486,47.798971
18445,654.866272,5.419047,0.974503,18.671702,9,6,5.057470,0.820634,40.211239
18446,696.537903,5.763881,1.036515,19.859854,9,6,5.379296,0.872855,42.770033
18447,674.318542,5.580015,1.003450,19.226330,9,6,5.207698,0.845011,41.405681
18448,213.370789,1.765653,0.317516,6.050720,9,6,1.647842,0.267382,13.516452
18449,408.230713,3.378127,0.607486,11.639571,9,6,3.152727,0.511567,25.066893
18450,498.790009,4.127509,0.742247,14.221619,9,6,3.852108,0.625050,30.627572
18451,650.555420,5.383374,0.968088,18.548790,9,6,5.024178,0.815232,39.946536
18452,687.236450,5.686911,1.022673,19.594649,9,6,5.307462,0.861199,42.198889
18453,146.950394,1.216021,0.218676,4.172264,9,6,1.134884,0.184148,9.076240
18454,125.594841,1.039303,0.186897,3.565931,9,6,0.969957,0.157387,7.757236
18455,15.936107,0.132303,0.024146,0.456599,9,6,0.126817,0.023714,0.992583
18456,664.284180,5.496980,0.988518,18.940228,9,6,5.130204,0.832436,40.789534
18457,701.393188,5.804059,1.043740,19.998289,9,6,5.416793,0.878939,43.068166
18458,612.901123,5.071783,0.912055,17.475182,9,6,4.733378,0.768047,37.634422
18459,571.298462,4.727520,0.850147,16.288997,9,6,4.412084,0.715913,35.079863
18460,327.115814,2.706898,0.486779,9.326804,9,6,2.526285,0.409920,20.086135
18461,591.590881,4.895440,0.880344,16.867580,9,6,4.568801,0.741342,36.325893
18462,108.147614,0.894926,0.160934,3.070563,9,6,0.835214,0.135523,6.679626
18463,200.770859,1.661388,0.298766,5.693414,9,6,1.550534,0.251593,12.718282
18464,246.496155,2.039766,0.366810,6.990081,9,6,1.903667,0.308892,15.614853
18465,288.196716,2.384840,0.428864,8.172616,9,6,2.225716,0.361149,18.256469
18466,625.923828,5.179547,0.931434,17.846489,9,6,4.833951,0.784366,38.434065
18467,460.328247,3.809236,0.685012,13.124988,9,6,3.555072,0.576852,28.265876
18468,790.275940,6.539568,1.176006,22.532535,9,6,6.103226,0.990321,48.525899
18469,38.598568,0.319405,0.057438,1.102712,9,6,0.298093,0.048369,2.465112
18470,718.548035,5.946016,1.069268,20.487412,9,6,5.549279,0.900436,44.121537
18471,730.463745,6.044619,1.087000,20.827156,9,6,5.641303,0.915368,44.853207
18472,476.246002,3.940956,0.708699,13.578839,9,6,3.678003,0.596800,29.243286
18473,707.630798,5.855676,1.053022,20.176137,9,6,5.464966,0.886755,43.451178
18474,805.156006,6.662701,1.198149,22.956799,9,6,6.218144,1.008967,49.439591
18475,724.281067,5.993457,1.077799,20.650874,9,6,5.593554,0.907620,44.473567
18476,822.264587,6.804275,1.223608,23.444603,9,6,6.350272,1.030407,50.490122
18477,103.082314,0.853011,0.153396,2.926747,9,6,0.796095,0.129176,6.366773
18478,794.249756,6.572451,1.181919,22.645837,9,6,6.133916,0.995300,48.769906
18479,550.596863,4.556213,0.819341,15.698748,9,6,4.252208,0.689971,33.808707
18480,702.044739,5.809451,1.044709,20.016866,9,6,5.421825,0.879755,43.108173
18481,796.210693,6.588678,1.184837,22.701748,9,6,6.149060,0.997758,48.890315
18482,267.895081,2.216843,0.398653,7.596907,9,6,2.068928,0.335708,16.970416
18483,671.610657,5.557607,0.999421,19.149122,9,6,5.186786,0.841617,41.239407
18484,21.186155,0.175316,0.031527,0.607023,9,6,0.163619,0.026549,1.319584
18485,756.364380,6.258948,1.125542,21.565641,9,6,5.841331,0.947825,46.443602
18486,198.570618,1.643180,0.295492,5.631020,9,6,1.533542,0.248835,12.578902
18487,49.430271,0.409038,0.073557,1.412160,9,6,0.381745,0.061943,3.156883
18488,229.451172,1.898718,0.341445,6.506723,9,6,1.772030,0.287533,14.535100
18489,165.811218,1.372095,0.246743,4.702036,9,6,1.280544,0.207783,10.503684
18490,421.652679,3.489194,0.627459,12.022261,9,6,3.256384,0.528387,25.891052
18491,589.240051,4.875987,0.876845,16.800552,9,6,4.550645,0.738396,36.181543
18492,655.566589,5.424842,0.975546,18.691670,9,6,5.062879,0.821512,40.254241
18493,391.032837,3.235814,0.581894,11.149221,9,6,3.019910,0.490016,24.010879
18494,293.553131,2.429165,0.436835,8.324512,9,6,2.267083,0.367861,18.595783
18495,536.779236,4.441871,0.798779,15.304777,9,6,4.145495,0.672656,32.960253
18496,639.017883,5.287901,0.950919,18.219829,9,6,4.935075,0.800774,39.238089
18497,345.883881,2.862204,0.514708,9.861923,9,6,2.671229,0.433438,21.238564
18498,462.940491,3.830853,0.688900,13.199469,9,6,3.575246,0.580126,28.426278
18499,641.947815,5.312146,0.955279,18.303368,9,6,4.957702,0.804446,39.417997
18500,478.885773,3.962801,0.712628,13.654105,9,6,3.698390,0.600107,29.405378
18501,205.623810,1.701546,0.305988,5.831033,9,6,1.588013,0.257674,13.025703
18502,559.953430,4.633639,0.833264,15.965525,9,6,4.324467,0.701696,34.383235
18503,550.628601,4.556476,0.819388,15.699653,9,6,4.252453,0.690011,33.810656
18504,659.006897,5.453311,0.980665,18.789761,9,6,5.089448,0.825823,40.465489
18505,135.594086,1.122047,0.201777,3.849832,9,6,1.047180,0.169917,8.374829
18506,806.750305,6.675894,1.200521,23.002256,9,6,6.230456,1.010965,49.537487
18507,388.819183,3.217496,0.578600,11.086105,9,6,3.002814,0.487242,23.874952
18508,540.206055,4.470229,0.803878,15.402483,9,6,4.171960,0.676950,33.170673
